Division,District,Upazila,Market,Commodity,Price Type,Year,Lowest Price,Highest Price,Average Price
Khulna,Kushtia,Kushtia Sadar,Kushtia Sadar,Pangash (small),Wholesale,2023,"15,168.07","16,470.59","15,819.33"
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar,Pangash (small),Retail,2021,90,120,105
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar,Pangash (small),Retail,2022,113.89,127.41,120.65
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar,Pangash (small),Retail,2023,130,140,135
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar,Pangash (small),Wholesale,2021,"8,000.00","10,000.00","9,000.00"
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar,Pangash (small),Wholesale,2022,"9,963.56","10,963.56","10,463.56"
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar,Pangash (small),Wholesale,2023,"11,500.00","12,500.00","12,000.00"
Khulna,Magura,Magura Sadar,Magura Sadar,Pangash (small),Retail,2021,170,180,175
Khulna,Magura,Magura Sadar,Magura Sadar,Pangash (small),Retail,2022,137.41,156.18,146.79
Khulna,Magura,Magura Sadar,Magura Sadar,Pangash (small),Retail,2023,154.41,165.68,160.04
Khulna,Magura,Magura Sadar,Magura Sadar,Pangash (small),Wholesale,2021,"14,500.00","15,500.00","15,000.00"
Khulna,Magura,Magura Sadar,Magura Sadar,Pangash (small),Wholesale,2022,"12,563.53","14,458.82","13,511.18"
Khulna,Magura,Magura Sadar,Magura Sadar,Pangash (small),Wholesale,2023,"12,565.25","14,444.92","13,505.08"
Sylhet,Maulavibazar,Maulavibazar Sadar,Maulavibazar Sadar,Pangash (small),Retail,2021,93.68,108.32,101
Sylhet,Maulavibazar,Maulavibazar Sadar,Maulavibazar Sadar,Pangash (small),Retail,2022,122.58,133.07,127.83
Sylhet,Maulavibazar,Maulavibazar Sadar,Maulavibazar Sadar,Pangash (small),Retail,2023,138,149.17,143.58
Sylhet,Maulavibazar,Maulavibazar Sadar,Maulavibazar Sadar,Pangash (small),Wholesale,2021,"8,234.04","9,370.21","8,802.13"
Sylhet,Maulavibazar,Maulavibazar Sadar,Maulavibazar Sadar,Pangash (small),Wholesale,2022,"10,334.02","11,350.41","10,842.21"
Sylhet,Maulavibazar,Maulavibazar Sadar,Maulavibazar Sadar,Pangash (small),Wholesale,2023,"11,800.00","12,916.67","12,358.33"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar,Pangash (small),Retail,2021,95.64,105.64,100.64
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar,Pangash (small),Retail,2022,117.97,131.91,124.94
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar,Pangash (small),Retail,2023,151.27,163.9,157.58
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar,Pangash (small),Wholesale,2021,"8,282.05","9,282.05","8,782.05"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar,Pangash (small),Wholesale,2022,"9,800.83","11,199.17","10,500.00"
Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar,Pangash (small),Wholesale,2023,"13,169.49","14,432.20","13,800.85"
Dhaka,Munshigonj,Munshiganj Sadar,Munshiganj Sadar,Pangash (small),Retail,2021,105.51,113.57,109.54
Dhaka,Munshigonj,Munshiganj Sadar,Munshiganj Sadar,Pangash (small),Retail,2022,127.56,138.13,132.85
Dhaka,Munshigonj,Munshiganj Sadar,Munshiganj Sadar,Pangash (small),Retail,2023,150,160,155
Dhaka,Munshigonj,Munshiganj Sadar,Munshiganj Sadar,Pangash (small),Wholesale,2021,"8,528.57","9,279.59","8,904.08"
Dhaka,Munshigonj,Munshiganj Sadar,Munshiganj Sadar,Pangash (small),Wholesale,2022,"10,203.25","11,546.75","10,875.00"
Dhaka,Munshigonj,Munshiganj Sadar,Munshiganj Sadar,Pangash (small),Wholesale,2023,"12,000.00","13,000.00","12,500.00"
Dhaka,Mymensing,Mymensingh Sadar,Mymensingh Sadar,Pangash (small),Retail,2021,90,96.26,93.13
Dhaka,Mymensing,Mymensingh Sadar,Mymensingh Sadar,Pangash (small),Retail,2022,107.02,119.73,113.37
Dhaka,Mymensing,Mymensingh Sadar,Mymensingh Sadar,Pangash (small),Retail,2023,132.52,144.37,138.45
Dhaka,Mymensing,Mymensingh Sadar,Mymensingh Sadar,Pangash (small),Wholesale,2021,"7,374.48","8,000.00","7,687.24"
Dhaka,Mymensing,Mymensingh Sadar,Mymensingh Sadar,Pangash (small),Wholesale,2022,"9,069.96","9,876.54","9,473.25"
Dhaka,Mymensing,Mymensingh Sadar,Mymensingh Sadar,Pangash (small),Wholesale,2023,"11,436.97","12,436.97","11,936.97"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar,Pangash (small),Retail,2021,75,80,77.5
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar,Pangash (small),Retail,2022,78.58,87.17,82.88
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar,Pangash (small),Retail,2023,80,90,85
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar,Pangash (small),Wholesale,2021,"6,500.00","7,500.00","7,000.00"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar,Pangash (small),Wholesale,2022,"6,500.00","7,500.00","7,000.00"
Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar,Pangash (small),Wholesale,2023,"6,500.00","7,500.00","7,000.00"
Khulna,Narail,Narail Sadar,Baradia,Pangash (small),Growers,2021,"8,000.00","10,000.00","9,000.00"
Khulna,Narail,Narail Sadar,Baradia,Pangash (small),Growers,2022,"9,565.22","11,565.22","10,565.22"
Khulna,Narail,Narail Sadar,Baradia,Pangash (small),Growers,2023,"12,363.64","16,545.45","14,454.55"
Khulna,Narail,Lohaghara,Lohagora,Pangash (small),Growers,2021,"8,000.00","10,000.00","9,000.00"
Khulna,Narail,Lohaghara,Lohagora,Pangash (small),Growers,2022,"7,700.00","9,400.00","8,550.00"
Khulna,Narail,Lohaghara,Lohagora,Pangash (small),Growers,2023,"5,133.33","6,933.33","6,033.33"
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar,Pangash (small),Retail,2021,110,120,115
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar,Pangash (small),Retail,2022,115.59,125.31,120.45
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar,Pangash (small),Retail,2023,134.87,143.15,139.01
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar,Pangash (small),Wholesale,2021,"9,000.00","10,000.00","9,500.00"
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar,Pangash (small),Wholesale,2022,"9,559.18","10,559.18","10,059.18"
Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar,Pangash (small),Wholesale,2023,"11,487.39","12,487.39","11,987.39"
Rajshahi,Natore,Natore Sadar,Natore Sadar,Pangash (small),Retail,2021,80,90,85
Rajshahi,Natore,Natore Sadar,Natore Sadar,Pangash (small),Retail,2022,98.85,109.39,104.12
Rajshahi,Natore,Natore Sadar,Natore Sadar,Pangash (small),Retail,2023,136.47,146.47,141.47
Rajshahi,Natore,Natore Sadar,Natore Sadar,Pangash (small),Wholesale,2021,"7,000.00","8,000.00","7,500.00"
Rajshahi,Natore,Natore Sadar,Natore Sadar,Pangash (small),Wholesale,2022,"8,450.82","9,450.82","8,950.82"
Rajshahi,Natore,Natore Sadar,Natore Sadar,Pangash (small),Wholesale,2023,"11,647.06","12,647.06","12,147.06"
Rajshahi,Nawabgonj,Nawabgonj Sadar,Nawabgonj Sadar,Pangash (small),Retail,2021,130,140,135
Rajshahi,Nawabgonj,Nawabgonj Sadar,Nawabgonj Sadar,Pangash (small),Retail,2022,141.03,151.03,146.03
Rajshahi,Nawabgonj,Nawabgonj Sadar,Nawabgonj Sadar,Pangash (small),Retail,2023,150,160,155
Rajshahi,Nawabgonj,Nawabgonj Sadar,Nawabgonj Sadar,Pangash (small),Wholesale,2021,"11,000.00","12,000.00","11,500.00"
Rajshahi,Nawabgonj,Nawabgonj Sadar,Nawabgonj Sadar,Pangash (small),Wholesale,2022,"12,102.88","13,102.88","12,602.88"
Rajshahi,Nawabgonj,Nawabgonj Sadar,Nawabgonj Sadar,Pangash (small),Wholesale,2023,"13,000.00","14,000.00","13,500.00"
Rajshahi,Nawabgonj,Nawabgonj Sadar,Ramchandrapur Bazar,Pangash (small),Growers,2021,"11,000.00","12,000.00","11,500.00"
Rajshahi,Nawabgonj,Nawabgonj Sadar,Ramchandrapur Bazar,Pangash (small),Growers,2022,"12,550.00","13,550.00","13,050.00"
Rajshahi,Nawabgonj,Nawabgonj Sadar,Ramchandrapur Bazar,Pangash (small),Growers,2023,"13,600.00","14,600.00","14,100.00"
Dhaka,Netrokona,Netrakona Sadar,Netrakona Sadar,Pangash (small),Retail,2023,157.38,168.5,162.94
Dhaka,Netrokona,Netrakona Sadar,Netrakona Sadar,Pangash (small),Wholesale,2023,"14,738.32","15,850.47","15,294.39"
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Pangash (small),Retail,2021,116.38,136.38,126.38
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Pangash (small),Retail,2022,139.14,162.96,151.05
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Pangash (small),Retail,2023,161.43,188.57,175
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Pangash (small),Wholesale,2021,"9,474.07","10,818.93","10,146.50"
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Pangash (small),Wholesale,2022,"11,790.12","13,296.30","12,543.21"
Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,Pangash (small),Wholesale,2023,"14,142.86","16,142.86","15,142.86"
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Pangash (small),Retail,2021,100,120,110
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Pangash (small),Retail,2022,106.7,134.81,120.76
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Pangash (small),Wholesale,2021,"9,000.00","11,000.00","10,000.00"
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh Sadar,Pangash (small),Wholesale,2022,"9,000.00","11,000.00","10,000.00"
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Pangash (small),Growers,2022,130,140,135
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Pangash (small),Retail,2021,116.9,135.1,126
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Pangash (small),Retail,2022,142.13,154.26,148.19
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Pangash (small),Retail,2023,156.8,175,165.9
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Pangash (small),Wholesale,2021,"10,291.67","12,137.50","11,214.58"
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Pangash (small),Wholesale,2022,"12,308.76","14,465.44","13,387.10"
Barisal,Patuakhali,Patuakhali Sadar,Patuakhali Sadar,Pangash (small),Wholesale,2023,"14,100.00","16,660.00","15,380.00"
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Pangash (small),Retail,2021,120,130,125
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Pangash (small),Retail,2022,120,130,125
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Pangash (small),Retail,2023,127.33,140.26,133.79
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Pangash (small),Wholesale,2021,"11,000.00","12,000.00","11,500.00"
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Pangash (small),Wholesale,2022,"11,000.00","12,000.00","11,500.00"
Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,Pangash (small),Wholesale,2023,"11,586.21","12,732.76","12,159.48"
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Pangash (small),Retail,2021,102,120.65,111.33
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Pangash (small),Retail,2022,142.85,156.45,149.65
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Pangash (small),Retail,2023,165.83,186.67,176.25
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Pangash (small),Wholesale,2021,"9,277.33","9,564.78","9,421.05"
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Pangash (small),Wholesale,2022,"12,392.56","13,698.35","13,045.45"
Chittagong,Rangamati,Rangamati Sadar,Rangamati Sadar,Pangash (small),Wholesale,2023,"14,583.33","16,666.67","15,625.00"
Khulna,Satkhira,Tala,Jatpur,Pangash (small),Growers,2021,"8,327.27","8,527.27","8,427.27"
Khulna,Satkhira,Tala,Jatpur,Pangash (small),Growers,2022,"8,818.18","9,345.45","9,081.82"
Khulna,Satkhira,Tala,Jatpur,Pangash (small),Growers,2023,"10,200.00","11,200.00","10,700.00"
Khulna,Satkhira,Satkhira Sadar,Zaudanga,Pangash (small),Growers,2021,"7,600.00","7,800.00","7,700.00"
Khulna,Satkhira,Satkhira Sadar,Zaudanga,Pangash (small),Growers,2022,"8,309.09","8,618.18","8,463.64"
Khulna,Satkhira,Satkhira Sadar,Zaudanga,Pangash (small),Growers,2023,"9,944.44","10,500.00","10,222.22"
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Pangash (small),Retail,2021,127.58,147.58,137.58
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Pangash (small),Retail,2022,142.24,164.48,153.36
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Pangash (small),Retail,2023,158.35,185.57,171.96
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Pangash (small),Wholesale,2021,"10,863.45","12,967.87","11,915.66"
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Pangash (small),Wholesale,2022,"12,448.13","15,224.07","13,836.10"
Rajshahi,Sirajgonj,Sirajgonj Sadar,Sirajgonj Sadar,Pangash (small),Wholesale,2023,"14,556.52","16,556.52","15,556.52"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Pangash (small),Retail,2021,102.82,111.54,107.18
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Pangash (small),Retail,2022,108.01,119.75,113.88
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Pangash (small),Retail,2023,139.91,159.05,149.48
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Pangash (small),Wholesale,2021,"8,616.74","9,207.05","8,911.89"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Pangash (small),Wholesale,2022,"9,428.87","10,364.02","9,896.44"
Sylhet,Sylhet,Sylhet Sadar,Sylhet Sadar,Pangash (small),Wholesale,2023,"12,474.14","13,931.03","13,202.59"
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Pangash (small),Retail,2021,86.8,106.8,96.8
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Pangash (small),Retail,2022,134.11,150.5,142.3
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Pangash (small),Retail,2023,142.35,160,151.18
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Pangash (small),Wholesale,2021,"7,298.76","9,680.50","8,489.63"
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Pangash (small),Wholesale,2022,"12,410.79","14,049.79","13,230.29"
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,Pangash (small),Wholesale,2023,"13,000.00","15,000.00","14,000.00"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Pangash (big),Retail,2018,132.18,148.27,140.23
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Pangash (big),Retail,2019,140,158,149
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Pangash (big),Retail,2020,140,150,145
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Pangash (big),Wholesale,2018,"11,819.67","12,819.67","12,319.67"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Pangash (big),Wholesale,2019,"13,000.00","14,000.00","13,500.00"
Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,Pangash (big),Wholesale,2020,"13,000.00","14,000.00","13,500.00"
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Pangash (big),Retail,2018,121.92,132.58,127.25
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Pangash (big),Retail,2019,126.74,136.86,131.8
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Pangash (big),Retail,2020,128.12,138.12,133.12
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Pangash (big),Wholesale,2018,"10,191.67","11,258.33","10,725.00"
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Pangash (big),Wholesale,2019,"10,673.64","11,686.19","11,179.92"
Chittagong,Bandarban,Bandarban Sadar,Bandarban Sadar,Pangash (big),Wholesale,2020,"11,000.00","12,000.00","11,500.00"
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Pangash (big),Retail,2018,137.32,148.66,142.99
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Pangash (big),Retail,2019,143.62,165.85,154.73
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Pangash (big),Wholesale,2018,"11,865.85","13,865.85","12,865.85"
Barisal,Barisal,Barisal Sadar,Barisal Sadar,Pangash (big),Wholesale,2019,"12,356.38","14,856.38","13,606.38"
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Pangash (big),Retail,2018,130,140,135
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Pangash (big),Retail,2019,135.71,151.43,143.57
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Pangash (big),Retail,2020,140,160,150
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Pangash (big),Wholesale,2018,"12,000.00","13,000.00","12,500.00"
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Pangash (big),Wholesale,2019,"12,571.43","14,142.86","13,357.14"
Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,Pangash (big),Wholesale,2020,"13,000.00","15,000.00","14,000.00"
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Pangash (big),Retail,2018,105.94,112.25,109.1
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Pangash (big),Retail,2019,114.5,120,117.25
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Pangash (big),Retail,2020,115.13,123.94,119.53
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Pangash (big),Wholesale,2018,"9,711.69","10,028.23","9,869.96"
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Pangash (big),Wholesale,2019,"10,350.00","10,900.00","10,625.00"
Chittagong,Brahmonbaria,Brahmonbaria Sadar,Brahmonbaria Sadar,Pangash (big),Wholesale,2020,"9,779.66","10,783.90","10,281.78"
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Pangash (big),Retail,2018,91.85,103.15,97.5
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Pangash (big),Retail,2019,115.76,126.77,121.27
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Pangash (big),Retail,2020,112.47,128.41,120.44
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Pangash (big),Wholesale,2018,"8,122.40","9,122.40","8,622.40"
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Pangash (big),Wholesale,2019,"9,761.90","11,346.32","10,554.11"
Chittagong,Comilla,Comilla Sadar,Comilla Sadar,Pangash (big),Wholesale,2020,"9,326.36","11,242.68","10,284.52"
Chittagong,Comilla,Comilla Sadar,Rajganj Bazar,Pangash (big),Retail,2018,96.5,112.5,104.5
Chittagong,Comilla,Comilla Sadar,Rajganj Bazar,Pangash (big),Retail,2019,100,110,105
Chittagong,Comilla,Comilla Sadar,Rajganj Bazar,Pangash (big),Wholesale,2018,"8,000.00","9,250.00","8,625.00"
Chittagong,Comilla,Comilla Sadar,Rajganj Bazar,Pangash (big),Wholesale,2019,"8,000.00","9,000.00","8,500.00"
Dhaka,Dhaka,Savar,Kalampur,Pangash (big),Growers,2018,"8,347.83","9,782.61","9,065.22"
Dhaka,Dhaka,Savar,Kalampur,Pangash (big),Growers,2019,"9,846.73","11,952.34","10,899.53"
Dhaka,Dhaka,Savar,Kalampur,Pangash (big),Growers,2020,"10,000.00","11,000.00","10,500.00"
Dhaka,Dhaka,Savar,Savar,Pangash (big),Retail,2018,103.72,130,116.86
Dhaka,Dhaka,Savar,Savar,Pangash (big),Retail,2019,134,173.12,153.56
Dhaka,Dhaka,Savar,Savar,Pangash (big),Retail,2020,120,153.33,136.67
Dhaka,Dhaka,Savar,Savar,Pangash (big),Wholesale,2018,"9,000.00","10,372.09","9,686.05"
Dhaka,Dhaka,Savar,Savar,Pangash (big),Wholesale,2019,"10,944.12","13,273.53","12,108.82"
Dhaka,Dhaka,Savar,Savar,Pangash (big),Wholesale,2020,"10,000.00","11,666.67","10,833.33"
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar,Pangash (big),Retail,2020,140,170,155
Dhaka,Faridpur,Faridpur Sadar,Faridpur Sadar,Pangash (big),Wholesale,2020,"11,000.00","14,000.00","12,500.00"
Chittagong,Feni,Feni Sadar,Feni Sadar,Pangash (big),Retail,2018,130,139.55,134.77
Chittagong,Feni,Feni Sadar,Feni Sadar,Pangash (big),Wholesale,2018,"11,000.00","11,100.00","11,050.00"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Pangash (big),Retail,2018,104.15,113.99,109.07
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Pangash (big),Retail,2019,135.28,148.34,141.81
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Pangash (big),Retail,2020,130,140,135
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Pangash (big),Wholesale,2018,"8,947.58","9,627.02","9,287.30"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Pangash (big),Wholesale,2019,"11,718.62","12,487.85","12,103.24"
Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,Pangash (big),Wholesale,2020,"10,500.00","11,000.00","10,750.00"
Rangpur,Gaibandha,Gobindogonj,Golapbag,Pangash (big),Growers,2019,"11,481.48","12,481.48","11,981.48"
Rangpur,Gaibandha,Gobindogonj,Golapbag,Pangash (big),Growers,2020,"11,000.00","12,000.00","11,500.00"
Dhaka,Gazipur,Gazipur Sadar,Gazipur Sadar,Pangash (big),Retail,2020,112.55,120.83,116.69
Dhaka,Gazipur,Gazipur Sadar,Gazipur Sadar,Pangash (big),Wholesale,2020,"9,064.22","11,064.22","10,064.22"
Sylhet,Habigonj,Habigonj Sadar,Habigonj Sadar,Pangash (big),Retail,2019,110,120,115
Sylhet,Habigonj,Habigonj Sadar,Habigonj Sadar,Pangash (big),Retail,2020,110,120,115
Sylhet,Habigonj,Habigonj Sadar,Habigonj Sadar,Pangash (big),Wholesale,2019,"10,000.00","11,000.00","10,500.00"
Sylhet,Habigonj,Habigonj Sadar,Habigonj Sadar,Pangash (big),Wholesale,2020,"10,000.00","11,000.00","10,500.00"
Rajshahi,Jaipurhat,Akkelpur,Tilokpur,Pangash (big),Growers,2019,"6,800.00","7,000.00","6,900.00"
Barisal,Jhalokati,Jhalokati Sadar,Jhalokati Sadar,Pangash (big),Retail,2018,117.71,132.41,125.06
Barisal,Jhalokati,Jhalokati Sadar,Jhalokati Sadar,Pangash (big),Retail,2019,122.92,142.92,132.92
Barisal,Jhalokati,Jhalokati Sadar,Jhalokati Sadar,Pangash (big),Retail,2020,135.18,153.2,144.19
Barisal,Jhalokati,Jhalokati Sadar,Jhalokati Sadar,Pangash (big),Wholesale,2018,"3,695.51","11,502.04","7,598.78"
Barisal,Jhalokati,Jhalokati Sadar,Jhalokati Sadar,Pangash (big),Wholesale,2019,"10,511.96","11,511.96","11,011.96"
Barisal,Jhalokati,Jhalokati Sadar,Jhalokati Sadar,Pangash (big),Wholesale,2020,"11,518.22","12,838.06","12,178.14"
Chittagong,Khagrachari,Khagrachari Sadar,Khagrachari Sadar,Pangash (big),Retail,2018,115.57,120.64,118.1
Chittagong,Khagrachari,Khagrachari Sadar,Khagrachari Sadar,Pangash (big),Retail,2019,112.18,119.62,115.9
Chittagong,Khagrachari,Khagrachari Sadar,Khagrachari Sadar,Pangash (big),Retail,2020,115,120,117.5
Chittagong,Khagrachari,Khagrachari Sadar,Khagrachari Sadar,Pangash (big),Wholesale,2018,"10,987.70","11,551.23","11,269.47"
Chittagong,Khagrachari,Khagrachari Sadar,Khagrachari Sadar,Pangash (big),Wholesale,2019,"9,425.44","9,925.44","9,675.44"
Chittagong,Khagrachari,Khagrachari Sadar,Khagrachari Sadar,Pangash (big),Wholesale,2020,"9,500.00","10,000.00","9,750.00"
Khulna,Khulna,Khulna Sadar,Khulna Sadar,Pangash (big),Retail,2019,139.5,150.8,145.15
Khulna,Khulna,Khulna Sadar,Khulna Sadar,Pangash (big),Retail,2020,139.82,151.08,145.45
Khulna,Khulna,Khulna Sadar,Khulna Sadar,Pangash (big),Wholesale,2019,"11,950.00","12,950.00","12,450.00"
Khulna,Khulna,Khulna Sadar,Khulna Sadar,Pangash (big),Wholesale,2020,"11,985.12","13,369.05","12,677.08"
Dhaka,Kishorgonj,Hossainpur,Hossainpur,Pangash (big),Growers,2018,"9,500.00","10,000.00","9,750.00"
Dhaka,Kishorgonj,Hossainpur,Hossainpur,Pangash (big),Growers,2019,"11,043.48","11,543.48","11,293.48"
Dhaka,Kishorgonj,Hossainpur,Hossainpur,Pangash (big),Growers,2020,"11,500.00","12,000.00","11,750.00"
Dhaka,Kishorgonj,Hossainpur,Hossainpur,Pangash (big),Wholesale,2019,"11,250.00","11,750.00","11,500.00"
Dhaka,Kishorgonj,Karimgonj,Karimgonj,Pangash (big),Growers,2018,"9,500.00","10,200.00","9,850.00"
Dhaka,Kishorgonj,Karimgonj,Karimgonj,Pangash (big),Growers,2019,"10,928.57","11,571.43","11,250.00"
Dhaka,Kishorgonj,Karimgonj,Karimgonj,Pangash (big),Growers,2020,"11,500.00","12,000.00","11,750.00"
Dhaka,Kishorgonj,Kishoregonj Sadar,Kishoregonj Sadar,Pangash (big),Retail,2018,110,115,112.5
Dhaka,Kishorgonj,Kishoregonj Sadar,Kishoregonj Sadar,Pangash (big),Retail,2019,122.86,127.88,125.37
Dhaka,Kishorgonj,Kishoregonj Sadar,Kishoregonj Sadar,Pangash (big),Retail,2020,110,115,112.5
Dhaka,Kishorgonj,Kishoregonj Sadar,Kishoregonj Sadar,Pangash (big),Wholesale,2018,"10,000.00","10,500.00","10,250.00"
Dhaka,Kishorgonj,Kishoregonj Sadar,Kishoregonj Sadar,Pangash (big),Wholesale,2019,"11,285.71","11,787.59","11,536.65"
